"","LSOA_CODE","items","quantity","cost","drug_type"
"7850","E01008250",9.62613323607556,1356.44759433099,57.0247994406361,"pain_medications"
"7851","E01008251",10.048875227876,1143.00253806485,47.4877724342726,"pain_medications"
"7852","E01008252",7.9025384468893,915.141089676055,37.7142219800464,"pain_medications"
"7853","E01008253",5.53103000790422,591.036398904823,24.487482860391,"pain_medications"
"7854","E01008254",6.58619018399531,665.414277584707,27.6428097017115,"pain_medications"
"7855","E01008255",15.2425901250473,1796.40043804398,74.6363945848298,"pain_medications"
"7856","E01008256",9.96699085102583,938.722119118361,38.9300508785416,"pain_medications"
"7857","E01008257",5.88261215759142,471.774879583273,19.8687380218855,"pain_medications"
"7858","E01008258",11.2722685085279,749.122526689431,32.2673011901725,"pain_medications"
"7859","E01008259",9.33162903135727,744.350978051498,31.4653417537131,"pain_medications"
"7860","E01008260",7.7910573049613,721.812482882081,30.1149687119119,"pain_medications"
"7861","E01008261",7.33910719383629,617.188752381968,25.7981038949949,"pain_medications"
"7862","E01008262",16.3907709755092,2146.55850931122,87.9826313664138,"pain_medications"
"7863","E01008263",14.5521641704601,1891.39214170428,77.1902444422849,"pain_medications"
"7864","E01008264",14.8233368879058,1919.52455551458,78.2430840079198,"pain_medications"
"7865","E01008265",13.2208308668283,1698.24574921964,69.3901262272489,"pain_medications"
"7866","E01008266",12.7233227099303,1666.23058391495,67.8808811721501,"pain_medications"
"7867","E01008267",15.7573991549063,2053.97415782661,83.6768276941454,"pain_medications"
"7868","E01008268",13.4522559131537,1737.32679688581,70.7963397449367,"pain_medications"
"7869","E01008269",14.8520617206225,1939.6852496531,79.000088677764,"pain_medications"
"7870","E01008270",12.5601076591481,1619.01775676847,65.9566276488096,"pain_medications"
"7871","E01008271",13.6687033855401,1796.339460685,73.1784674624358,"pain_medications"
"7872","E01008272",12.5364020049243,1448.11634188372,58.8723630033526,"pain_medications"
"7873","E01008273",10.0825403789002,1151.93494333229,46.8576563704867,"pain_medications"
"7874","E01008274",8.72664662052351,922.288587662925,37.4860135770557,"pain_medications"
"7875","E01008275",13.6100838511732,1773.52285536813,72.2607155503555,"pain_medications"
"7876","E01008276",12.1323535686543,1569.90654245484,65.8484694632586,"pain_medications"
"7877","E01008277",12.9786436870898,1689.76198704193,70.8678571530246,"pain_medications"
"7878","E01008278",12.5070922028087,1644.39470103207,68.8510925423659,"pain_medications"
"7879","E01008279",11.7839268332159,1483.23482791167,62.6148436171495,"pain_medications"
"7880","E01008280",17.2973034865158,2153.67747155061,91.3475785412647,"pain_medications"
"7881","E01008281",31.0093832833549,3471.74088824305,146.854234228192,"pain_medications"
"7882","E01008282",25.1876280902951,2845.5905313403,120.280765483098,"pain_medications"
"7883","E01008283",22.5100786718554,2411.44183002722,101.976654660787,"pain_medications"
"7884","E01008284",25.1212216227889,2743.28890384953,115.935960041866,"pain_medications"
"7885","E01008285",22.2412791272989,2459.4781127807,104.022873302513,"pain_medications"
"7886","E01008286",27.0496371003288,2760.82226427249,116.771300788555,"pain_medications"
"7887","E01008287",32.5922895285798,3096.16512323668,130.882669090724,"pain_medications"
"7888","E01008288",29.7912159426703,3045.92742387546,127.588954723075,"pain_medications"
"7889","E01008289",41.8430801720068,4219.92443119205,177.020943087616,"pain_medications"
"7890","E01008290",35.1550208559544,3401.32247216013,142.794325911119,"pain_medications"
"7891","E01008291",28.1949919720891,2402.70362320953,101.630840229876,"pain_medications"
"7892","E01008292",15.7969599012637,1693.59659340831,70.7969414550119,"pain_medications"
"7893","E01008293",18.2191114467694,1841.74217425218,77.1032699358162,"pain_medications"
"7894","E01008294",11.5110712387271,1091.05855198414,46.195781702237,"pain_medications"
"7895","E01008295",46.5555667875885,4911.67723782551,205.429284988259,"pain_medications"
"7896","E01008296",17.5807224717772,1846.02762481017,76.8082068687017,"pain_medications"
"7897","E01008297",30.9554148575951,3020.15763837831,125.54118455202,"pain_medications"
"7898","E01008298",24.88654335188,2566.60043276936,106.582670015458,"pain_medications"
"7899","E01008299",17.7743032268819,1742.65795101629,72.3464497095631,"pain_medications"
"7900","E01008300",28.5508039566645,2702.53076898406,112.668159390461,"pain_medications"
"7901","E01008301",19.3397667233228,2544.19906773814,107.660410828368,"pain_medications"
"7902","E01008302",20.5401908492744,2670.03282582865,112.857325361013,"pain_medications"
"7903","E01008303",26.317606204506,3394.53134572726,142.852548121394,"pain_medications"
"7904","E01008305",33.2618204746459,4294.38291370981,181.263160172948,"pain_medications"
"7905","E01008306",8.74497641991856,1047.22096034723,44.02316627884,"pain_medications"
"7906","E01008307",5.46240818403104,655.335149046226,28.1505304215497,"pain_medications"
"7907","E01008309",3.81087971682612,356.427504448454,15.0523642312772,"pain_medications"
"7908","E01008311",15.1106455375093,1431.40370940703,60.6401787308283,"pain_medications"
"7909","E01008312",9.58474925195008,908.325093160816,38.4751643727536,"pain_medications"
"7910","E01008313",8.77620147301365,834.317551298912,35.3199294654365,"pain_medications"
"7911","E01008314",10.1808234982302,1409.85993764881,59.3449181434168,"pain_medications"
"7912","E01008315",11.2992298437662,1560.58818938632,65.5763573940643,"pain_medications"
"7913","E01008316",14.0111155060951,1989.59937614083,83.6381640143514,"pain_medications"
"7914","E01008317",9.83111224231286,1334.08617118166,56.0360898149139,"pain_medications"
"7915","E01008318",12.4001385780692,1756.5060965551,73.8632264996415,"pain_medications"
"7916","E01008319",16.8609260088662,2362.12526322364,99.0795482743374,"pain_medications"
"7917","E01008320",15.5815385542634,1880.1427877898,79.4838094232266,"pain_medications"
"7918","E01008321",9.05221986417056,1168.73860463446,48.9472029647037,"pain_medications"
"7919","E01008322",12.9027561468532,1649.16834918802,69.6328553734272,"pain_medications"
"7920","E01008323",16.3489281510128,2085.15167109542,87.9580808662995,"pain_medications"
"7921","E01008324",13.3785158310025,1403.05303636705,58.0439231016852,"pain_medications"
"7922","E01008325",13.2085465504933,1453.00189461423,60.2372137878888,"pain_medications"
"7923","E01008326",18.5656319231309,2153.84605582908,89.5701388911952,"pain_medications"
"7924","E01008327",12.8973627786448,1416.71979750099,58.7313978919051,"pain_medications"
"7925","E01008328",16.0379100825473,1857.81797074012,77.2837005357792,"pain_medications"
"7926","E01008329",18.490406562012,2135.48740760056,88.7768611232616,"pain_medications"
"7927","E01008330",12.4501787155298,1373.20899701285,57.0442849888891,"pain_medications"
"7928","E01008331",16.6519833034359,1360.78392577384,58.3679134630394,"pain_medications"
"7929","E01008333",16.5967190057351,1519.58739408265,64.9791331741038,"pain_medications"
"7930","E01008334",19.2859540447374,1853.5953975997,78.3868370858919,"pain_medications"
"7931","E01008335",16.5411497100165,1528.66379607906,65.2217158223893,"pain_medications"
"7932","E01008336",11.600318205721,1185.16083128782,49.8024346340307,"pain_medications"
"7933","E01008337",10.3040237614017,997.902743946213,42.1470503947082,"pain_medications"
"7934","E01008338",10.7435934782188,1054.77012651647,44.5136925491619,"pain_medications"
"7935","E01008339",40.308170535249,4254.44105594506,178.004689204156,"pain_medications"
"7936","E01008340",39.5992682908546,4176.505868149,174.767843410079,"pain_medications"
"7937","E01008341",18.926049200686,1962.4514296929,82.2987798854112,"pain_medications"
"7938","E01008342",8.3880522955785,852.222665853433,35.8245196783228,"pain_medications"
"7939","E01008343",19.1199251418711,1636.92141027735,69.2654980036778,"pain_medications"
"7940","E01008344",20.0459908784696,1981.2713345693,83.2624239770389,"pain_medications"
"7941","E01008345",16.7813001001036,1844.26049019651,76.921755831097,"pain_medications"
"7942","E01008346",17.2816282726752,1320.35741400678,56.4038450475372,"pain_medications"
"7943","E01008347",19.358570519957,1580.33289501483,67.2226636558237,"pain_medications"
"7944","E01008348",14.860062828892,1266.1615519579,53.7538497982946,"pain_medications"
"7945","E01008349",9.32194413914852,865.348985416164,36.9012665889565,"pain_medications"
"7946","E01008350",16.3754928972032,1696.43429984691,70.6722274601272,"pain_medications"
"7947","E01008351",3.70368773796467,449.497387879277,18.7060870300063,"pain_medications"
"7948","E01008352",5.23237495269514,567.178121387195,23.7041402261674,"pain_medications"
"7949","E01008353",7.90626624214972,846.378255903473,35.435355130825,"pain_medications"
"7950","E01008354",4.62278054620484,576.819194773037,24.1330344988525,"pain_medications"
"7951","E01008355",4.03878786777386,504.484188207375,21.0389627875809,"pain_medications"
"7952","E01008356",9.66358258659106,1071.96747742502,44.757469149656,"pain_medications"
"7953","E01008357",4.14182470809253,477.941948765451,19.8422063084863,"pain_medications"
"7954","E01008358",4.97632924842262,558.529586816734,23.2677405341743,"pain_medications"
"7955","E01008359",11.6085043142384,1657.50883831139,69.4464015368394,"pain_medications"
"7956","E01008360",11.6114539653637,1758.21204111652,73.7578336771469,"pain_medications"
"7957","E01008361",12.1232189255327,1794.90961006295,75.3495802563596,"pain_medications"
"7958","E01008362",14.8964111678111,2037.69610450641,85.3607854907311,"pain_medications"
"7959","E01008363",12.1940001649172,1863.76446344349,78.3283952880889,"pain_medications"
"7960","E01008364",9.49553710656305,1520.45759681276,63.7961138209545,"pain_medications"
"7961","E01008365",10.0284303627168,1519.21147116265,63.814447693073,"pain_medications"
"7962","E01008366",6.07759233261237,770.256480850908,32.3410167254321,"pain_medications"
"7963","E01008367",6.46658415595618,801.398179851084,33.7010865924395,"pain_medications"
"7964","E01008368",4.36950291681888,554.344416305203,23.2698998183498,"pain_medications"
"7965","E01008369",4.8917068000804,622.37659554162,26.1092417370633,"pain_medications"
"7966","E01008370",5.22074810758325,669.315473366889,28.1398574144504,"pain_medications"
"7967","E01008371",3.63684963827204,487.726667009952,20.4738217781612,"pain_medications"
"7968","E01008372",4.90168757534326,614.103806505021,25.7620485944621,"pain_medications"
"7969","E01008373",4.93662543516587,618.031821617008,25.920323557531,"pain_medications"
"7970","E01008374",21.3618659208461,2310.37578124529,96.4946024798219,"pain_medications"
"7971","E01008375",44.6991088627254,4773.88405511363,199.530362120755,"pain_medications"
"7972","E01008376",22.53186821961,2435.16554918205,101.746073948522,"pain_medications"
"7973","E01008377",49.7224999149515,5140.52602330516,214.406626596644,"pain_medications"
"7974","E01008378",8.87299414826203,1006.08478018429,41.858326477056,"pain_medications"
"7975","E01008379",26.3779023983253,2846.52766017685,118.859329105049,"pain_medications"
"7976","E01008380",26.4836774599346,2517.3261253337,104.735629390885,"pain_medications"
"7977","E01008381",22.2978523920476,2702.77176450295,112.458836175372,"pain_medications"
"7978","E01008382",27.2815921171831,3384.05433452077,140.812117534503,"pain_medications"
"7979","E01008383",30.3304370812258,3782.99916989322,157.419341010701,"pain_medications"
"7980","E01008384",21.2092502200249,2556.38811129054,106.421702522554,"pain_medications"
"7981","E01008385",36.3115868464255,4582.28366100091,190.732959334345,"pain_medications"
"7982","E01008386",17.5686349228004,2040.26300551344,85.0540299486793,"pain_medications"
"7983","E01008387",21.9832910717072,2712.85012310104,112.932977415247,"pain_medications"
"7984","E01008388",17.928010651397,2328.74944832956,99.4285362290994,"pain_medications"
"7985","E01008389",13.8156105609634,1793.7311822435,76.6607178474626,"pain_medications"
"7986","E01008390",16.084079632157,2108.67263923045,89.5148116326597,"pain_medications"
"7987","E01008391",16.9953404565098,2254.05114147534,95.9756077914487,"pain_medications"
"7988","E01008392",23.9761091129887,3274.08283437277,138.338009363516,"pain_medications"
"7989","E01008396",13.7292376027301,1295.61490774679,55.1035713598286,"pain_medications"
"7990","E01008397",32.5700876764529,3906.90337805379,162.383660512687,"pain_medications"
"7991","E01008398",11.2803607617733,1061.07204919776,45.2633594351954,"pain_medications"
"7992","E01008399",12.0908258803812,1197.05881045784,51.0245556322903,"pain_medications"
"7993","E01008400",31.4445675415919,4188.97106904687,174.398685121234,"pain_medications"
"7994","E01008401",27.0620945123897,3646.53539569705,151.801977449963,"pain_medications"
"7995","E01008402",28.610274229759,3631.35235542304,151.107998101597,"pain_medications"
"7996","E01008403",23.8370171591413,3250.83299680163,135.32322801445,"pain_medications"
"7997","E01008404",47.3459730880369,6094.57712388709,253.78612590191,"pain_medications"
"7998","E01008405",26.9768175750762,3660.50795138714,152.341889593687,"pain_medications"
"7999","E01008406",59.282928293092,7389.27745109434,310.908142524063,"pain_medications"
"8000","E01008407",29.8647718273984,3709.8979010402,155.654750510625,"pain_medications"
"8001","E01008409",6.355372423855,824.174104334503,34.6512062849312,"pain_medications"
"8002","E01008410",28.8160599385606,3650.88312058049,153.673352062573,"pain_medications"
"8003","E01008411",10.7836887672791,1353.59871682533,56.8465705558692,"pain_medications"
"8004","E01008412",13.5222156678951,1812.3370959091,76.0341342476115,"pain_medications"
"8005","E01008413",14.0439037947146,1824.4346125767,76.6514774526453,"pain_medications"
"8006","E01008415",23.8194489915579,2478.1337781579,103.389824503813,"pain_medications"
"8007","E01008416",17.2149554176679,1851.39398987465,77.3235044378617,"pain_medications"
"8008","E01008418",4.09143266660064,574.337736863056,23.7460175607943,"pain_medications"
"8009","E01008419",3.28890166081055,449.48460291207,18.5478722224858,"pain_medications"
"8010","E01008420",3.05644610314037,432.966162479922,17.7626612636719,"pain_medications"
"8011","E01008421",4.36443221823726,558.977931332906,23.1353971923336,"pain_medications"
"8012","E01008422",3.67707264617117,497.825829733067,20.694588361588,"pain_medications"
"8013","E01008423",3.08882263205459,422.659756849554,17.3941189656745,"pain_medications"
"8014","E01008424",4.98475629365268,645.677849436684,26.8995072842504,"pain_medications"
"8015","E01008425",10.2555454701958,1258.675210968,55.7189921167639,"pain_medications"
"8016","E01008426",12.5668649166144,1606.07922822182,69.7878581437206,"pain_medications"
"8017","E01008427",9.33032123909143,1208.31566155861,51.6489497312407,"pain_medications"
"8018","E01008428",11.8478360944244,1512.74770979408,65.5792555582338,"pain_medications"
"8019","E01008429",12.5827759534571,1557.37411890658,68.8411038715448,"pain_medications"
"8020","E01008430",10.1748120813413,1314.02662655588,57.3265534773664,"pain_medications"
"8021","E01008431",13.1217773908372,1761.72561418763,75.9131617426626,"pain_medications"
"8022","E01008432",14.9121886779075,2015.08154630575,86.2327862650039,"pain_medications"
"8023","E01008433",15.8958082231748,2335.20873390413,98.4129452396199,"pain_medications"
"8024","E01008434",10.0385701076426,1409.3753089403,59.253437104084,"pain_medications"
"8025","E01008435",14.6771748947692,2031.37399733546,86.275865751055,"pain_medications"
"8026","E01008436",11.8069541332921,1565.01630374707,66.823029333409,"pain_medications"
"8027","E01008437",13.3526735897459,1078.75369747879,46.0195782940594,"pain_medications"
"8028","E01008438",10.086228932168,860.334726545311,36.5793824600403,"pain_medications"
"8029","E01008439",11.5797987708729,1020.18910097033,43.4820100172882,"pain_medications"
"8030","E01008441",19.2311174797704,2091.15546760497,86.3840269863736,"pain_medications"
"8031","E01008442",17.8207363044122,2082.09271028679,86.5175526072806,"pain_medications"
"8032","E01008443",29.694951693392,3595.03192757939,149.48260922185,"pain_medications"
"8033","E01008444",20.8297474255909,2417.42755455684,100.219782821189,"pain_medications"
"8034","E01008445",20.2990179544085,2155.02248880575,88.8378679293413,"pain_medications"
"8035","E01008446",17.5727867611233,2012.77009163746,83.5526226602017,"pain_medications"
"8036","E01008447",20.3921012516111,2375.57186992088,98.8006195027781,"pain_medications"
"8037","E01008448",23.8709194039361,2803.07087352868,116.401107809297,"pain_medications"
"8038","E01008449",16.2147950049961,1664.95080467179,70.7636641441251,"pain_medications"
"8039","E01008450",31.933479027472,2494.91981376788,106.297272582432,"pain_medications"
"8040","E01008451",28.9089884146517,2409.55971915873,102.003620335105,"pain_medications"
"8041","E01008452",20.7454660570855,1639.36549460828,69.977789072603,"pain_medications"
"8042","E01008453",23.8572941539734,1891.83474289103,80.7869245526118,"pain_medications"
"8043","E01008455",15.0305063507539,1430.24689512799,60.9360168042841,"pain_medications"
"8044","E01008456",15.319835509689,1659.84527687918,68.5514120540225,"pain_medications"
"8045","E01008457",17.6973743410192,1937.69669634952,80.1162406610426,"pain_medications"
"8046","E01008458",29.3420073966651,3153.42549528113,131.714407441776,"pain_medications"
"8047","E01008459",16.8938808354325,1892.24211517837,78.3197885401296,"pain_medications"
"8048","E01008460",14.0439604382572,1534.39023601059,63.549163847019,"pain_medications"
"8049","E01008461",4.82858271202588,582.558144104416,24.1498239683495,"pain_medications"
"8050","E01008462",4.88152985331159,595.468566261425,24.5616116194486,"pain_medications"
"8051","E01008463",4.44857840359263,540.975043867679,22.3922803927896,"pain_medications"
"8052","E01008464",4.39414661475224,535.151901316701,22.1646006259875,"pain_medications"
"8053","E01008465",4.49950910032504,544.82709008101,22.5642511462836,"pain_medications"
"8054","E01008466",4.60074602512967,577.237532522844,24.0985932029522,"pain_medications"
"8055","E01008467",3.90380206947061,496.976554079228,20.7167541432472,"pain_medications"
"8056","E01008468",4.42563486280294,550.933340772786,22.9343631888883,"pain_medications"
"8057","E01008469",17.5989465841405,2319.44224459575,96.928669906018,"pain_medications"
"8058","E01008470",4.85286554919113,563.630013995581,23.3188954304549,"pain_medications"
"8059","E01008471",10.0222926035239,1186.17114346784,49.5705054155032,"pain_medications"
"8060","E01008472",6.80873375821634,818.716019652115,34.0631525987558,"pain_medications"
"8061","E01008473",7.47012956559689,940.637979611452,39.1591514363349,"pain_medications"
"8062","E01008474",12.3463764649279,1429.9818847667,59.8406112541113,"pain_medications"
"8063","E01008475",7.70154942059428,1062.03235402523,45.7417397127626,"pain_medications"
"8064","E01008476",8.0709939569663,1089.40305779427,46.8315869316308,"pain_medications"
"8065","E01008477",9.13119337463402,1180.35058015518,50.3933007312429,"pain_medications"
"8066","E01008478",5.86875515123565,792.240925744109,33.5867085406165,"pain_medications"
"8067","E01008479",6.79451768155777,921.022694299545,39.4995532765986,"pain_medications"
"8068","E01008480",7.82245501658174,1068.97410243824,44.5655045828333,"pain_medications"
"8069","E01008481",12.4449722917954,1581.86722803666,65.7202813897302,"pain_medications"
"8070","E01008482",10.1871840762568,1285.91077035774,53.4358069920365,"pain_medications"
"8071","E01008483",8.61003399708201,1064.57563832155,44.3333043520593,"pain_medications"
"8072","E01008484",8.5236666059075,1137.32389865552,47.1556501226399,"pain_medications"
"8073","E01008485",9.22026146380569,1211.0288856617,50.2877198750448,"pain_medications"
"8074","E01008486",8.9047664354625,1101.09041188268,45.8261196231456,"pain_medications"
"8075","E01008487",8.66293968213085,1075.46300399935,44.7395364762189,"pain_medications"
"8076","E01008488",8.43162547845375,1015.10434152845,42.2555434120456,"pain_medications"
"8077","E01008489",11.5947594640032,1422.84844434189,59.1698828811527,"pain_medications"
"8078","E01008490",9.26068217918163,1134.34336909874,47.1826432773693,"pain_medications"
"8079","E01008491",8.89812460740765,1099.16403158886,45.7188608997798,"pain_medications"
"8080","E01008492",10.3831772450104,1289.79476408212,53.6194042046302,"pain_medications"
"8081","E01008493",7.135468325065,919.972382013324,38.2973955463651,"pain_medications"
"8082","E01008494",8.87548102108678,1105.0453278211,45.9621184074963,"pain_medications"
"8083","E01008495",7.87174831864403,1039.60348200429,43.2011072573012,"pain_medications"
"8084","E01008496",6.08507964546227,839.18874871354,34.8336267345883,"pain_medications"
"8085","E01008497",6.79489336305753,908.269736871091,37.7170478512126,"pain_medications"
"8086","E01008498",7.18790452157074,925.954813637425,38.4886558374569,"pain_medications"
"8087","E01008499",6.30884835861178,764.428776548822,32.1419812793774,"pain_medications"
"8088","E01008500",5.25078633633067,612.891095764005,25.5210170532006,"pain_medications"
"8089","E01008502",5.56282422104206,630.826730994376,26.2056421848929,"pain_medications"
"8090","E01008503",6.81159109697767,805.159309134346,33.6293564719807,"pain_medications"
"8091","E01008504",7.23901141250301,992.508476276268,42.7086631419167,"pain_medications"
"8092","E01008505",7.61911152889333,954.92734837224,40.6112770011628,"pain_medications"
"8093","E01008506",6.67899690137338,897.612905651312,38.5666224365707,"pain_medications"
"8094","E01008507",8.39998650130645,1148.76650929157,49.3770774917287,"pain_medications"
"8095","E01008508",7.15681264961031,782.3286333833,32.3272963384251,"pain_medications"
"8096","E01008509",8.02030250884837,870.771989043094,36.0105503575989,"pain_medications"
"8097","E01008510",8.56485002617128,932.308616503645,38.7004738133515,"pain_medications"
"8098","E01008511",9.64030647640991,1043.4672718365,43.3377512517556,"pain_medications"
"8099","E01008512",7.07784676503576,775.917344179194,32.1037989669462,"pain_medications"
"8100","E01008513",18.2952913074237,2069.13963512599,86.6703730475897,"pain_medications"
"8101","E01008514",14.3727675769361,1615.24124978264,67.9301211412332,"pain_medications"
"8102","E01008516",14.5633991070361,1888.41723891207,79.9102482543034,"pain_medications"
"8103","E01008517",7.67460199800438,839.184815157849,34.79997499642,"pain_medications"
"8104","E01008518",5.85056554494188,581.672809630384,24.0886345749749,"pain_medications"
"8105","E01008519",5.07328714367111,493.903907916585,20.4993624601264,"pain_medications"
"8106","E01008520",7.26166969350574,808.796790993151,33.5556991067657,"pain_medications"
"8107","E01008521",5.02892308560404,509.316507090425,21.0691275892918,"pain_medications"
"8108","E01008522",5.53016582317766,599.87554028956,24.8081383888599,"pain_medications"
"8109","E01008523",7.20983005202559,832.053021882243,34.523427227963,"pain_medications"
"8110","E01008524",11.9604890812448,1492.12984650339,62.1583740929749,"pain_medications"
"8111","E01008525",7.98843677655235,994.890066718935,41.4454405946135,"pain_medications"
"8112","E01008526",8.06724765197885,990.651867777681,41.2742307937074,"pain_medications"
"8113","E01008527",7.52374086873666,952.425803122134,39.7052233371132,"pain_medications"
"8114","E01008528",7.43502675543896,918.74539250181,38.2890563800232,"pain_medications"
"8115","E01008529",8.13582234455848,1018.11185659372,42.4350072860365,"pain_medications"
"8116","E01008530",9.25466843596442,1133.9352794193,47.1933235499353,"pain_medications"
"8117","E01008531",7.87607334041082,1012.16891072825,42.1324756063336,"pain_medications"
"8118","E01008532",6.07016520246822,754.619087577023,31.2954717174099,"pain_medications"
"8119","E01008533",5.26846515727921,671.171237667363,27.7828429111281,"pain_medications"
"8120","E01008534",5.37746612134803,704.739993503719,29.3569810865099,"pain_medications"
"8121","E01008535",6.85096242119375,896.551669694668,37.3100957314913,"pain_medications"
"8122","E01008536",4.98186059043184,633.641807931852,26.1977216256443,"pain_medications"
"8123","E01008537",4.07772553756461,516.7704160727,21.4203404718179,"pain_medications"
"8124","E01008538",11.5845040502313,1423.5231845461,59.1579213783033,"pain_medications"
"8125","E01008539",8.70093065274978,1094.77545618548,45.585135459259,"pain_medications"
"8126","E01008540",10.1825920561026,1356.88738981382,56.2000105065027,"pain_medications"
"8127","E01008541",8.57236849636072,1143.41276400326,47.4204701419733,"pain_medications"
"8128","E01008542",9.91242938027872,1090.79499632665,45.2803861497882,"pain_medications"
"8129","E01008543",16.2732855011768,1784.81296998294,74.2516661540915,"pain_medications"
"8130","E01008544",9.4666193034509,1178.39473070754,49.0818924303439,"pain_medications"
"8131","E01008545",7.89251174492241,997.179621904471,41.4542952880059,"pain_medications"
"8132","E01008546",7.92190829617539,879.688819367435,36.5096731702271,"pain_medications"
"8133","E01008547",6.2809665617834,630.572597262989,26.1943688007782,"pain_medications"
"8134","E01008548",7.56403115478315,698.091368564921,29.0203958984244,"pain_medications"
"8135","E01008549",7.56516110595066,810.832633466269,33.6695873452786,"pain_medications"
"8136","E01008550",10.1283714380774,1198.77752268488,49.7400137201261,"pain_medications"
"8137","E01008551",7.31391903373594,808.412148573993,33.5628542603878,"pain_medications"
"8138","E01008552",6.74757956665938,750.692320477359,31.134335637888,"pain_medications"
"8139","E01008553",7.38780566615924,833.474915558029,34.5266453972618,"pain_medications"
"8140","E01008554",8.24124664149426,970.546316382543,40.2405029634577,"pain_medications"
"8141","E01008555",7.93260528053889,946.49729221475,39.2374705261175,"pain_medications"
"8142","E01008556",10.5546847232609,1252.38402148252,52.0110593887066,"pain_medications"
"8143","E01008557",7.60249974126176,931.979703227125,38.7545879008181,"pain_medications"
"8144","E01008558",5.19976594999038,706.593535210927,29.6131746542513,"pain_medications"
"8145","E01008559",7.10811475485286,910.179552862166,37.9906908042017,"pain_medications"
"8146","E01008560",4.84449775270383,677.744361375173,28.4901365007913,"pain_medications"
"8147","E01008561",9.03829769887013,1145.89834041278,47.8089737022715,"pain_medications"
"8148","E01008562",6.14747506184113,820.901321207346,34.2631491322681,"pain_medications"
"8149","E01008563",5.63193887472168,751.490357055781,31.4297019845991,"pain_medications"
"8150","E01008564",5.59808920577537,515.102022471589,21.4263160598796,"pain_medications"
"8151","E01008567",7.44996231276382,478.630750463502,20.2834864944693,"pain_medications"
"8152","E01008568",7.14567886334311,473.116137071566,20.0363993952838,"pain_medications"
"8153","E01008569",7.03924774083674,476.616391157311,20.1799390059765,"pain_medications"
"8154","E01008570",6.02442218009701,392.477295563552,16.6572626468242,"pain_medications"
"8155","E01008571",8.65668558486501,980.516897249247,40.6870238007794,"pain_medications"
"8156","E01008572",5.82957469644692,723.22454124878,29.9056205623052,"pain_medications"
"8157","E01008573",5.83124807465918,723.593465287433,29.9215664976224,"pain_medications"
"8158","E01008574",5.84749769536697,729.97333543415,30.2085246840348,"pain_medications"
"8159","E01008575",5.34498951654983,682.225214758741,28.3667444165547,"pain_medications"
"8160","E01008576",8.21824196217992,955.501429949128,39.5047344333999,"pain_medications"
"8161","E01008577",6.60355956920319,826.653568401085,35.63596085525,"pain_medications"
"8162","E01008578",5.18410154015795,681.723577984,28.6673311422817,"pain_medications"
"8163","E01008579",3.59899598829296,450.087522477024,19.4381305133003,"pain_medications"
"8164","E01008580",3.35134860656947,424.971932521499,18.3028412808242,"pain_medications"
"8165","E01008581",4.53825521243759,564.27523756069,24.3012011270715,"pain_medications"
"8166","E01008582",2.95180571716352,348.668326694298,15.1894347295124,"pain_medications"
"8167","E01008583",5.1555827067187,664.503925087184,28.0258312640432,"pain_medications"
"8168","E01008584",9.03061194765055,1194.2937588004,49.5282801964669,"pain_medications"
"8169","E01008585",9.75922485716329,1209.26563312009,50.1597982029485,"pain_medications"
"8170","E01008586",10.3795898006429,1234.3470544035,51.212823338241,"pain_medications"
"8171","E01008587",5.83975143518692,830.429798590862,34.4416378158727,"pain_medications"
"8172","E01008588",6.60006334924517,927.447372088383,38.4476680655209,"pain_medications"
"8173","E01008589",7.08527038253362,925.45048496493,38.3842880462231,"pain_medications"
"8174","E01008590",20.3454877841035,2067.47800901746,94.9800263994827,"pain_medications"
"8175","E01008591",19.8280442180639,2027.57073463502,93.1960442284839,"pain_medications"
"8176","E01008592",16.3963272621706,1672.01641500936,76.5495554579775,"pain_medications"
"8177","E01008593",15.907227052729,1635.62525971754,74.8382647881883,"pain_medications"
"8178","E01008594",21.7637643497857,2238.39057586202,101.960036974528,"pain_medications"
"8179","E01008595",16.2274485367903,1671.99688974632,75.3278176690665,"pain_medications"
"8180","E01008596",13.0814236384339,1439.91933416109,65.4103344687481,"pain_medications"
"8181","E01008597",25.8682563497872,2704.70003020193,121.643498783839,"pain_medications"
"8182","E01008598",14.8019451512309,1592.68207078567,72.1163989504145,"pain_medications"
"8183","E01008599",14.350691480361,1519.38823306248,69.0048607724494,"pain_medications"
"8184","E01008600",9.2968494132887,1123.35949314272,47.8001483194721,"pain_medications"
"8185","E01008601",15.214348035067,1715.65169229879,74.8496493032535,"pain_medications"
"8186","E01008602",12.9139895736068,1434.72246646379,62.5505324698558,"pain_medications"
"8187","E01008603",13.0326004130334,1416.83511304075,62.3106962390506,"pain_medications"
"8188","E01008604",12.3793129953698,1503.44801965116,63.6233034431815,"pain_medications"
"8189","E01008605",13.3856166380923,1361.23231078591,61.6565113771481,"pain_medications"
"8190","E01008606",19.2592496585605,2005.02085689846,90.6872192161615,"pain_medications"
"8191","E01008607",17.7697150051769,1840.50054552156,83.1498137339888,"pain_medications"
"8192","E01008608",12.8329339247135,1330.40256261051,59.9948602365459,"pain_medications"
"8193","E01008609",17.0750103580691,1754.97031858602,79.7097045681291,"pain_medications"
"8194","E01008610",9.02354286485249,1279.41615749457,54.2006356288962,"pain_medications"
"8195","E01008611",9.03338581661674,1196.05864982546,51.2760419666855,"pain_medications"
